subj_code,eval,prompt,prompt_uuid,res_A,res_B,left_response,right_response,final_answer,is_correct,space_rt,choice_rt,justification
A20AJJVYCRN9GQ,minimal,The empty mug is on the table. Ali fills the sink. The mug is BLANK.,36794563-6ac8-5075-8df5-b2ecbd8f8c8b,dry,wet,wet,dry,wet,0,1117.0,15820.0,
A20AJJVYCRN9GQ,minimal,The empty mug is on the table. Ali fills the sink. The mug is BLANK.,36794563-6ac8-5075-8df5-b2ecbd8f8c8b,dry,wet,,,wet,-1,,,it put in the sink
A20AJJVYCRN9GQ,minimal,The glass is on the floor. Ali bumps the table. The glass BLANK.,2a5f6d9c-8b03-5fe5-8a19-87971947d204,doesn't break,breaks,doesn't break,breaks,doesn't break,1,1372.0,13910.0,
A20AJJVYCRN9GQ,minimal,The glass is on the floor. Ali bumps the table. The glass BLANK.,2a5f6d9c-8b03-5fe5-8a19-87971947d204,doesn't break,breaks,,,doesn't break,-1,,,he is pump the table
A20AJJVYCRN9GQ,minimal,The mug is on the floor. Ali bumps the table. The mug BLANK.,af3ddb77-e0ef-5dc6-a71f-322ffe4f1f53,doesn't break,breaks,doesn't break,breaks,doesn't break,1,2076.0,8156.0,
A20AJJVYCRN9GQ,minimal,The mug is on the floor. Ali bumps the table. The mug BLANK.,af3ddb77-e0ef-5dc6-a71f-322ffe4f1f53,doesn't break,breaks,,,doesn't break,-1,,,he bumps the table
A20AJJVYCRN9GQ,minimal,The jar is on the table. Ali bumps the lamp. The jar BLANK.,ca149acc-4333-5d4e-9b73-b3954089e0b3,doesn't break,breaks,breaks,doesn't break,doesn't break,1,1080.0,5921.0,
A20AJJVYCRN9GQ,minimal,The jar is on the table. Ali bumps the lamp. The jar BLANK.,ca149acc-4333-5d4e-9b73-b3954089e0b3,doesn't break,breaks,,,doesn't break,-1,,,bumps the lamp
A20AJJVYCRN9GQ,minimal,The empty thermos is on the table. Ali knocks the thermos over. The table is BLANK.,504496f0-2b75-5a26-8866-95cbb113f5a4,dry,wet,dry,wet,dry,1,1304.0,13723.0,
A20AJJVYCRN9GQ,minimal,The empty thermos is on the table. Ali knocks the thermos over. The table is BLANK.,504496f0-2b75-5a26-8866-95cbb113f5a4,dry,wet,,,dry,-1,,,knocks
A20AJJVYCRN9GQ,minimal,The bottle is on the table. Ali bumps the lamp. The bottle BLANK.,8e5290bc-3ba2-56b3-b1c5-33531c9a12ae,doesn't break,breaks,doesn't break,breaks,doesn't break,1,1358.0,2617.0,
A20AJJVYCRN9GQ,minimal,The bottle is on the table. Ali bumps the lamp. The bottle BLANK.,8e5290bc-3ba2-56b3-b1c5-33531c9a12ae,doesn't break,breaks,,,doesn't break,-1,,,bumps the table
A20AJJVYCRN9GQ,minimal,The clock is on the floor. Ali bumps the table. The clock BLANK.,581ab406-6472-5213-8fa5-924e54aadbbb,doesn't break,breaks,breaks,doesn't break,doesn't break,1,72055.0,9349.0,
A20AJJVYCRN9GQ,minimal,The clock is on the floor. Ali bumps the table. The clock BLANK.,581ab406-6472-5213-8fa5-924e54aadbbb,doesn't break,breaks,,,doesn't break,-1,,,bumps the table
A2WC99P2MCT85P,minimal,The chili is on the table. Ali turns on the stove. The chili gets BLANK.,688b9409-948b-5506-a5bd-8f72bd8f0cdd,colder,warmer,colder,warmer,warmer,0,952.0,6950.0,
A2WC99P2MCT85P,minimal,The ornament is on the table. Ali bumps the lamp. The ornament BLANK.,95cf280f-0045-5691-9286-ca2825f711f3,doesn't break,breaks,doesn't break,breaks,breaks,0,550.0,6829.0,
A2WC99P2MCT85P,minimal,The sculpture is on the floor. Ali bumps the table. The sculpture BLANK.,6837d037-fd89-5325-945f-ec953cdaf8fc,doesn't break,breaks,doesn't break,breaks,breaks,0,339.0,7991.0,
A2WC99P2MCT85P,minimal,The empty pitcher is on the table. Ali knocks the pitcher over. The table is BLANK.,ce777ad4-6e7f-5a27-bd97-42231b86b999,dry,wet,dry,wet,dry,1,321.0,8495.0,
A2WC99P2MCT85P,minimal,The empty jar is on the table. Ali knocks the jar over. The table is BLANK.,d0c6d46f-fa2f-5c0a-93d2-5ebf343adfef,dry,wet,dry,wet,dry,1,4554.0,1166.0,
A2WC99P2MCT85P,minimal,The lamp is on the floor. Ali bumps the table. The lamp BLANK.,730042f0-d8b0-5c6c-8bf7-410416a84eb5,doesn't break,breaks,doesn't break,breaks,doesn't break,1,336.0000000000291,8625.99999999997,
A2WC99P2MCT85P,minimal,The house is North of Ali. Ali turns around. The house is BLANK Ali.,168b3f9d-5c7e-5e03-948e-a8b96b9e08a7,North of,South of,North of,South of,South of,0,5141.0,6176.0,
A2WC99P2MCT85P,minimal,The empty flask is on the table. Ali fills the sink. The flask is BLANK.,9727b31c-2a14-5db5-9980-0074c623524f,dry,wet,dry,wet,dry,1,405.0,10363.0,
A2WC99P2MCT85P,minimal,The gumbo is on the table. Ali turns on the stove. The gumbo gets BLANK.,052dddd5-a2cf-5e97-90ed-7e2d2e91f62e,colder,warmer,colder,warmer,warmer,0,5003.999999999942,3685.0,
A232YUK4LBHWN5,minimal,The empty jug is on the table. Ali knocks the jug over. The table is BLANK.,2fc6d99a-038d-5235-bc08-f350777f4e86,dry,wet,wet,dry,dry,1,549.9000000953674,9072.100000143051,
A232YUK4LBHWN5,minimal,The fish is on the table. Ali turns on the stove. The fish gets BLANK.,4ec9870c-0c7d-5611-b076-993ce15358f1,colder,warmer,colder,warmer,colder,1,830.6000001430511,6583.800000190735,
A232YUK4LBHWN5,minimal,The television is on the floor. Ali bumps the table. The television BLANK.,4e7ee80f-f119-5b6d-82df-ba4d4ad03735,doesn't break,breaks,breaks,doesn't break,doesn't break,1,1774.6000001430511,4368.200000047684,
A232YUK4LBHWN5,minimal,The empty thermos is on the table. Ali fills the sink. The thermos is BLANK.,ca1d2738-b7ef-5748-bc41-00d7b201a41c,dry,wet,wet,dry,dry,1,2215.4000000953674,5504.399999856949,
A232YUK4LBHWN5,minimal,The mirror is on the floor. Ali bumps the table. The mirror BLANK.,c476f558-1f2e-503e-90a0-b300840ca6e1,doesn't break,breaks,doesn't break,breaks,doesn't break,1,998.2999999523164,3848.0,
A232YUK4LBHWN5,minimal,The clock is on the table. Ali bumps the lamp. The clock BLANK.,cb7a432a-c5db-586f-98f9-422792efd822,doesn't break,breaks,doesn't break,breaks,doesn't break,1,790.5,4079.900000095368,
A232YUK4LBHWN5,minimal,The steak is on the table. Ali turns on the stove. The steak gets BLANK.,403f4fa5-5200-5d22-9f1b-6e2c2edf755c,colder,warmer,colder,warmer,colder,1,1190.0,2591.7999999523163,
A232YUK4LBHWN5,minimal,The empty tub is on the table. Ali fills the sink. The tub is BLANK.,cc2cb203-9a96-586b-9727-0a8212155c43,dry,wet,dry,wet,dry,1,815.2999999523163,5400.099999904633,
A232YUK4LBHWN5,minimal,The whiteboard is North of Ali. Ali turns around. The whiteboard is BLANK Ali.,a375252e-8be0-5a31-8826-ab7a09baa72d,North of,South of,South of,North of,North of,1,807.2000000476837,5328.299999952316,
A232YUK4LBHWN5,minimal,The street is North of Ali. Ali turns around. The street is BLANK Ali.,51679ab6-e072-51aa-920a-095c3ab09319,North of,South of,North of,South of,North of,1,871.1999998092651,2175.899999856949,
A232YUK4LBHWN5,minimal,The empty vase is on the table. Ali knocks the vase over. The table is BLANK.,c79d12ce-733d-590c-bf09-4db1c50645ce,dry,wet,dry,wet,dry,1,607.1999998092651,9543.199999809263,
A232YUK4LBHWN5,minimal,The sculpture is on the table. Ali bumps the lamp. The sculpture BLANK.,8f5095bc-b58d-59fb-94fa-7c121e14b746,doesn't break,breaks,breaks,doesn't break,doesn't break,1,766.7999999523163,6864.299999952316,
A2S6QOCFC3EAYH,minimal,The house is North of Ali. Ali turns around. The house is BLANK Ali.,168b3f9d-5c7e-5e03-948e-a8b96b9e08a7,North of,South of,South of,North of,South of,0,3942.7999999998137,1030.7000000001865,
A2S6QOCFC3EAYH,minimal,The empty pitcher is on the table. Ali knocks the pitcher over. The table is BLANK.,ce777ad4-6e7f-5a27-bd97-42231b86b999,dry,wet,wet,dry,wet,0,3963.599999999628,991.7999999998136,
A2S6QOCFC3EAYH,minimal,The lamp is on the floor. Ali bumps the table. The lamp BLANK.,730042f0-d8b0-5c6c-8bf7-410416a84eb5,doesn't break,breaks,doesn't break,breaks,breaks,0,2964.2000000001863,1753.7000000001865,
A2S6QOCFC3EAYH,minimal,The gumbo is on the table. Ali turns on the stove. The gumbo gets BLANK.,052dddd5-a2cf-5e97-90ed-7e2d2e91f62e,colder,warmer,colder,warmer,warmer,0,3157.9000000003725,1339.5,
A2S6QOCFC3EAYH,minimal,The mountain is North of Ali. Ali turns around. The mountain is BLANK Ali.,cbe70172-4bc2-5518-ae97-53e795d58f6a,North of,South of,North of,South of,North of,1,4949.0,8491.299999999814,
A2S6QOCFC3EAYH,minimal,The empty jar is on the table. Ali knocks the jar over. The table is BLANK.,d0c6d46f-fa2f-5c0a-93d2-5ebf343adfef,dry,wet,dry,wet,dry,1,3395.7000000001863,4571.600000000559,
A2S6QOCFC3EAYH,minimal,The chili is on the table. Ali turns on the stove. The chili gets BLANK.,688b9409-948b-5506-a5bd-8f72bd8f0cdd,colder,warmer,colder,warmer,warmer,0,3830.7999999998137,1629.7999999998135,
A2S6QOCFC3EAYH,minimal,The tablet is on the table. Ali bumps the lamp. The tablet BLANK.,1859f2b1-26a2-5a64-959f-fab9926dbb6d,doesn't break,breaks,doesn't break,breaks,doesn't break,1,3487.0,8881.599999999627,
ACY3ZOOZMVS7Y,minimal,The jar is on the floor. Ali bumps the table. The jar BLANK.,272fb3b8-f899-5ff0-ae86-55a1cddaa8e6,doesn't break,breaks,breaks,doesn't break,doesn't break,1,2822.2999999523163,5087.799999952316,
ACY3ZOOZMVS7Y,minimal,The empty bowl is on the table. Ali fills the sink. The bowl is BLANK.,b53176cd-e250-5a59-b3be-ceaba45ea634,dry,wet,wet,dry,dry,1,6318.599999904633,1542.0999999046326,
ACY3ZOOZMVS7Y,minimal,The cup is on the table. Ali bumps the lamp. The cup BLANK.,e9a925cf-de07-55f7-8ab3-9f28791b3728,doesn't break,breaks,doesn't break,breaks,breaks,0,2914.0,1126.5,
ACY3ZOOZMVS7Y,minimal,The television is on the table. Ali bumps the lamp. The television BLANK.,60833207-b675-5f32-ab67-85a791ce814f,doesn't break,breaks,doesn't break,breaks,doesn't break,1,3911.699999809265,1221.3999998569489,
ACY3ZOOZMVS7Y,minimal,The empty teapot is on the table. Ali knocks the teapot over. The table is BLANK.,35b3312e-b7e0-59b8-933b-ec0336ad5162,dry,wet,wet,dry,dry,1,3271.0,2178.0,
ACY3ZOOZMVS7Y,minimal,The museum is North of Ali. Ali turns around. The museum is BLANK Ali.,11d7dec7-34c3-5381-80c8-460155badd74,North of,South of,South of,North of,North of,1,5169.199999809265,2607.7999999523163,
ACY3ZOOZMVS7Y,minimal,The empty box is on the table. Ali fills the sink. The box is BLANK.,58b88005-7f83-54dc-8994-ba230c248673,dry,wet,dry,wet,dry,1,1838.900000095368,2854.099999904633,
ACY3ZOOZMVS7Y,minimal,The empty wineglass is on the table. Ali knocks the wineglass over. The table is BLANK.,dfb0bf34-70f6-5390-b055-469ef8e6506c,dry,wet,wet,dry,dry,1,3635.900000095368,1064.7999999523165,
ACY3ZOOZMVS7Y,minimal,The pasta is on the table. Ali turns on the stove. The pasta gets BLANK.,a74a9014-1030-5c5d-b1d0-43ada1ff9c9d,colder,warmer,colder,warmer,colder,1,2895.200000047684,4631.200000047684,
ACY3ZOOZMVS7Y,minimal,The water is on the table. Ali turns on the stove. The water gets BLANK.,d363d97e-3c05-5ea9-b0af-4bfba2258626,colder,warmer,warmer,colder,warmer,0,2475.5,796.5,
ACY3ZOOZMVS7Y,minimal,The tree is North of Ali. Ali turns around. The tree is BLANK Ali.,f8a90dad-f837-555e-beb1-3a5da5eb35ef,North of,South of,North of,South of,South of,0,10298.199999809263,897.0,
ACY3ZOOZMVS7Y,minimal,The cup is on the floor. Ali bumps the table. The cup BLANK.,852b0651-2c81-5807-ba4a-d3f2a56a5e5d,doesn't break,breaks,breaks,doesn't break,breaks,0,1889.7999999523165,998.9000000953674,
A2VGEE0ZIZ8CBQ,minimal,The gumbo is on the table. Ali turns on the stove. The gumbo gets BLANK.,052dddd5-a2cf-5e97-90ed-7e2d2e91f62e,colder,warmer,warmer,colder,warmer,0,4991.10000000149,1764.5,
A2VGEE0ZIZ8CBQ,minimal,The emtpy can is on the table. Ali fills the sink. The can is BLANK.,23582299-2316-5e9e-a72f-ef1038bc4df3,dry,wet,dry,wet,dry,1,5769.89999999851,4276.0,
A2VGEE0ZIZ8CBQ,minimal,The chili is on the table. Ali turns on the stove. The chili gets BLANK.,688b9409-948b-5506-a5bd-8f72bd8f0cdd,colder,warmer,warmer,colder,colder,1,629.1999999955297,6323.39999999851,
A2VGEE0ZIZ8CBQ,minimal,The tablet is on the table. Ali bumps the lamp. The tablet BLANK.,1859f2b1-26a2-5a64-959f-fab9926dbb6d,doesn't break,breaks,breaks,doesn't break,doesn't break,1,3272.0,1357.6999999955297,
A2VGEE0ZIZ8CBQ,minimal,The house is North of Ali. Ali turns around. The house is BLANK Ali.,168b3f9d-5c7e-5e03-948e-a8b96b9e08a7,North of,South of,South of,North of,South of,0,4453.89999999851,988.4000000059604,
A2VGEE0ZIZ8CBQ,minimal,The mountain is North of Ali. Ali turns around. The mountain is BLANK Ali.,cbe70172-4bc2-5518-ae97-53e795d58f6a,North of,South of,North of,South of,South of,0,6175.29999999702,1065.1999999955297,
A2VGEE0ZIZ8CBQ,minimal,The lamp is on the floor. Ali bumps the table. The lamp BLANK.,730042f0-d8b0-5c6c-8bf7-410416a84eb5,doesn't break,breaks,breaks,doesn't break,doesn't break,1,15835.5,1965.20000000298,
A2VGEE0ZIZ8CBQ,minimal,The ornament is on the table. Ali bumps the lamp. The ornament BLANK.,95cf280f-0045-5691-9286-ca2825f711f3,doesn't break,breaks,doesn't break,breaks,breaks,0,6161.60000000149,328.79999999701977,
A2VGEE0ZIZ8CBQ,minimal,The empty jar is on the table. Ali knocks the jar over. The table is BLANK.,d0c6d46f-fa2f-5c0a-93d2-5ebf343adfef,dry,wet,wet,dry,dry,1,448.0,5796.10000000149,
A2VGEE0ZIZ8CBQ,minimal,The empty pitcher is on the table. Ali knocks the pitcher over. The table is BLANK.,ce777ad4-6e7f-5a27-bd97-42231b86b999,dry,wet,wet,dry,wet,0,634.5,7471.0,
A2VGEE0ZIZ8CBQ,minimal,The sculpture is on the floor. Ali bumps the table. The sculpture BLANK.,6837d037-fd89-5325-945f-ec953cdaf8fc,doesn't break,breaks,doesn't break,breaks,doesn't break,1,16888.90000000596,1135.8000000044703,
A2VGEE0ZIZ8CBQ,minimal,The empty flask is on the table. Ali fills the sink. The flask is BLANK.,9727b31c-2a14-5db5-9980-0074c623524f,dry,wet,dry,wet,dry,1,1900.70000000298,3926.6999999955297,
A9J48W1C9IZAI,minimal,The whiteboard is North of Ali. Ali turns around. The whiteboard is BLANK Ali.,a375252e-8be0-5a31-8826-ab7a09baa72d,North of,South of,South of,North of,South of,0,1253.0,321.0000000000073,
A9J48W1C9IZAI,minimal,The steak is on the table. Ali turns on the stove. The steak gets BLANK.,403f4fa5-5200-5d22-9f1b-6e2c2edf755c,colder,warmer,warmer,colder,colder,1,3561.0,3175.9999999999927,
A9J48W1C9IZAI,minimal,The mirror is on the floor. Ali bumps the table. The mirror BLANK.,c476f558-1f2e-503e-90a0-b300840ca6e1,doesn't break,breaks,doesn't break,breaks,breaks,0,3002.0,2140.0,
A9J48W1C9IZAI,minimal,The sculpture is on the table. Ali bumps the lamp. The sculpture BLANK.,8f5095bc-b58d-59fb-94fa-7c121e14b746,doesn't break,breaks,doesn't break,breaks,breaks,0,4311.000000000015,1060.0,
A9J48W1C9IZAI,minimal,The television is on the floor. Ali bumps the table. The television BLANK.,4e7ee80f-f119-5b6d-82df-ba4d4ad03735,doesn't break,breaks,doesn't break,breaks,doesn't break,1,2676.999999999985,698.0,
A9J48W1C9IZAI,minimal,The clock is on the table. Ali bumps the lamp. The clock BLANK.,cb7a432a-c5db-586f-98f9-422792efd822,doesn't break,breaks,breaks,doesn't break,breaks,0,3053.999999999985,1779.0,
A9J48W1C9IZAI,minimal,The empty thermos is on the table. Ali fills the sink. The thermos is BLANK.,ca1d2738-b7ef-5748-bc41-00d7b201a41c,dry,wet,wet,dry,wet,0,4455.0,2648.0,
A9J48W1C9IZAI,minimal,The fish is on the table. Ali turns on the stove. The fish gets BLANK.,4ec9870c-0c7d-5611-b076-993ce15358f1,colder,warmer,warmer,colder,colder,1,2004.0,5233.999999999971,
A9J48W1C9IZAI,minimal,The empty vase is on the table. Ali knocks the vase over. The table is BLANK.,c79d12ce-733d-590c-bf09-4db1c50645ce,dry,wet,dry,wet,wet,0,2550.0,4472.0,
A9J48W1C9IZAI,minimal,The empty tub is on the table. Ali fills the sink. The tub is BLANK.,cc2cb203-9a96-586b-9727-0a8212155c43,dry,wet,wet,dry,dry,1,3270.0,4009.0,
A9J48W1C9IZAI,minimal,The street is North of Ali. Ali turns around. The street is BLANK Ali.,51679ab6-e072-51aa-920a-095c3ab09319,North of,South of,South of,North of,North of,1,2151.999999999971,455.0,
A9J48W1C9IZAI,minimal,The empty jug is on the table. Ali knocks the jug over. The table is BLANK.,2fc6d99a-038d-5235-bc08-f350777f4e86,dry,wet,wet,dry,dry,1,4399.0,585.0,
A2VE5IV9OD2SK1,minimal,The television is on the floor. Ali bumps the table. The television BLANK.,4e7ee80f-f119-5b6d-82df-ba4d4ad03735,doesn't break,breaks,breaks,doesn't break,doesn't break,1,5822.0,4567.399999856949,
A2VE5IV9OD2SK1,minimal,The empty tub is on the table. Ali fills the sink. The tub is BLANK.,cc2cb203-9a96-586b-9727-0a8212155c43,dry,wet,dry,wet,dry,1,7660.0,4567.899999856949,
A2VE5IV9OD2SK1,minimal,The mirror is on the floor. Ali bumps the table. The mirror BLANK.,c476f558-1f2e-503e-90a0-b300840ca6e1,doesn't break,breaks,breaks,doesn't break,doesn't break,1,7975.300000190735,2022.199999809265,
A2VE5IV9OD2SK1,minimal,The empty vase is on the table. Ali knocks the vase over. The table is BLANK.,c79d12ce-733d-590c-bf09-4db1c50645ce,dry,wet,dry,wet,dry,1,3700.900000095368,9955.200000047684,
A2VE5IV9OD2SK1,minimal,The street is North of Ali. Ali turns around. The street is BLANK Ali.,51679ab6-e072-51aa-920a-095c3ab09319,North of,South of,North of,South of,North of,1,8648.200000047684,1795.7999999523165,
A2VE5IV9OD2SK1,minimal,The sculpture is on the table. Ali bumps the lamp. The sculpture BLANK.,8f5095bc-b58d-59fb-94fa-7c121e14b746,doesn't break,breaks,doesn't break,breaks,doesn't break,1,4256.899999856949,1515.1000001430511,
A2VE5IV9OD2SK1,minimal,The clock is on the table. Ali bumps the lamp. The clock BLANK.,cb7a432a-c5db-586f-98f9-422792efd822,doesn't break,breaks,doesn't break,breaks,doesn't break,1,5499.599999904633,1558.4000000953674,
A2VE5IV9OD2SK1,minimal,The fish is on the table. Ali turns on the stove. The fish gets BLANK.,4ec9870c-0c7d-5611-b076-993ce15358f1,colder,warmer,colder,warmer,colder,1,11738.799999952316,3953.399999856949,
A2VE5IV9OD2SK1,minimal,The empty jug is on the table. Ali knocks the jug over. The table is BLANK.,2fc6d99a-038d-5235-bc08-f350777f4e86,dry,wet,wet,dry,dry,1,4378.0,5243.600000143051,
A2VE5IV9OD2SK1,minimal,The empty thermos is on the table. Ali fills the sink. The thermos is BLANK.,ca1d2738-b7ef-5748-bc41-00d7b201a41c,dry,wet,dry,wet,dry,1,3907.299999952316,3000.599999904633,
A2VE5IV9OD2SK1,minimal,The steak is on the table. Ali turns on the stove. The steak gets BLANK.,403f4fa5-5200-5d22-9f1b-6e2c2edf755c,colder,warmer,colder,warmer,colder,1,4413.299999952316,1312.6999998092651,
A2VE5IV9OD2SK1,minimal,The whiteboard is North of Ali. Ali turns around. The whiteboard is BLANK Ali.,a375252e-8be0-5a31-8826-ab7a09baa72d,North of,South of,North of,South of,North of,1,7183.599999904633,1058.6000001430511,
A2VE5IV9OD2SK1,minimal,The empty vase is on the table. Ali knocks the vase over. The table is BLANK.,c79d12ce-733d-590c-bf09-4db1c50645ce,dry,wet,wet,dry,dry,1,6063.0,1453.2000000476835,
A2VE5IV9OD2SK1,minimal,The empty vase is on the table. Ali knocks the vase over. The table is BLANK.,c79d12ce-733d-590c-bf09-4db1c50645ce,dry,wet,,,dry,-1,,,"If there's nothing in the vase, there's nothing to spill."
A2VE5IV9OD2SK1,minimal,The street is North of Ali. Ali turns around. The street is BLANK Ali.,51679ab6-e072-51aa-920a-095c3ab09319,North of,South of,North of,South of,North of,1,1146.2999999523165,3757.5,
A2VE5IV9OD2SK1,minimal,The street is North of Ali. Ali turns around. The street is BLANK Ali.,51679ab6-e072-51aa-920a-095c3ab09319,North of,South of,,,North of,-1,,,
A2W1C5PDHUF25O,minimal,The glass is on the table. Ali bumps the lamp. The glass BLANK.,4c8e019f-3f91-5c88-bdea-d68026fd0446,doesn't break,breaks,breaks,doesn't break,breaks,0,431.6999999880791,7151.899999976158,
A2W1C5PDHUF25O,minimal,The vase is on the table. Ali bumps the lamp. The vase BLANK.,2f76e57c-aad0-59fa-99e3-ad747c8c14d1,doesn't break,breaks,doesn't break,breaks,doesn't break,1,5672.400000035763,3871.399999976158,
A2W1C5PDHUF25O,minimal,The empty glass is on the table. Ali knocks the glass over. The table is BLANK.,03be173e-02aa-5a79-968a-ce8ea00117d3,dry,wet,dry,wet,wet,0,5495.5,6338.200000047684,
A2W1C5PDHUF25O,minimal,The glass is on the floor. Ali bumps the table. The glass BLANK.,2a5f6d9c-8b03-5fe5-8a19-87971947d204,doesn't break,breaks,doesn't break,breaks,doesn't break,1,5393.300000011921,3398.2999999523163,
A2W1C5PDHUF25O,minimal,The painting is North of Ali. Ali turns around. The painting is BLANK Ali.,64e3f33d-f1bb-5469-960d-6b974ada7e0a,North of,South of,South of,North of,South of,0,5864.5,735.7999999523163,
A2W1C5PDHUF25O,minimal,The empty cup is on the table. Ali fills the sink. The cup is BLANK.,01ab1e92-2477-582f-a9a9-917cb2a0983b,dry,wet,wet,dry,wet,0,5616.599999964237,1615.5,
