subj_code,eval,session,prompt,prompt_uuid,res_A,res_B,left_response,right_response,final_answer,is_correct,space_rt,choice_rt,justification,prompt_type,category
A36A780ODXBDEH,retest,1,Ali is directly North of Milwaukee. Ali walks East. Ali is BLANK Milwaukee.,6de916f2-8e10-52d0-8e30-7ae3dcd5aa73,Northeast,Southwest,Northeast,Southwest,Northeast,1,10511.100000023842,8104.5,,target,geocentric_distant
A36A780ODXBDEH,retest,1,Mark is facing South. Mark turns 90 degrees to his right. Mark is facing BLANK.,6cfeef00-729e-52ba-985d-1252fd2428ed,West,East,West,East,West,1,7342.400000035763,15871.900000035765,,target,geocentric_near
A36A780ODXBDEH,retest,1,Milwaukee is BLANK Ali. Ali turns around. Milwaukee is East of Ali.,01d5a51d-7378-576b-aafc-5a45a1ffab63,East of,West of,West of,East of,West of,0,1959.100000023842,4448.100000023842,,context,geocentric_distant
A36A780ODXBDEH,retest,1,Ali is directly BLANK of Milwaukee. Ali walks West. Ali is Southwest of Milwaukee.,6fc3e325-93ce-5aec-bf73-393a4cdad0fd,South,North,North,South,South,1,9088.100000023842,4727.600000023842,,context,geocentric_distant
A36A780ODXBDEH,retest,1,Milwaukee is BLANK of Ali. Ali walks West. Ali is getting closer to Milwaukee.,6cb3e4e3-1a79-542e-80fc-c7618ababd10,West,East,East,West,West,1,9759.19999998808,751.8999999761581,,context,geocentric_distant
A36A780ODXBDEH,retest,1,The statue is South of Ali. Ali walks East. The statue is BLANK of Ali.,b41b1558-d83e-5607-b398-f85601d40e7e,South of,West of,South of,West of,South of,1,38063.5,8352.199999988079,,target,geocentric_near
A36A780ODXBDEH,retest,1,The statue is BLANK Ali. Ali walks East. The statue is North of Ali.,d07fd4d0-1e85-5fc3-8eeb-e7144e7bb5b6,North of,West of,West of,North of,North of,1,12768.099999964235,6766.400000035763,,context,geocentric_near
A36A780ODXBDEH,retest,1,Milwaukee is BLANK Ali. Ali turns left. Milwaukee is East of Ali.,b1c9a0f0-680c-58c2-8a69-4c63ee969cad,East of,North of,North of,East of,East of,1,5895.800000011921,37064.90000003576,,context,geocentric_distant
A36A780ODXBDEH,retest,1,Milwaukee is West of Ali. Ali turns around. Milwaukee is BLANK Ali.,e6dd6cf2-8418-56eb-be84-4808492be4b9,West of,East of,East of,West of,East of,0,8966.800000011921,19871.89999997616,,target,geocentric_distant
A36A780ODXBDEH,retest,1,Milwaukee is East of Ali. Ali turns around. Milwaukee is BLANK Ali.,e71a3a3e-4266-5822-8098-4001479aa3d8,East of,West of,East of,West of,West of,0,3631.300000011921,15744.099999964235,,target,geocentric_distant
A36A780ODXBDEH,retest,1,Mark is facing BLANK. Mark turns 90 degrees to his right. Mark is facing West.,71d55d9d-7f72-50e7-9a53-e410341ef56d,South,North,North,South,South,1,11104.69999998808,734.1999999880791,,context,geocentric_near
A36A780ODXBDEH,retest,1,Milwaukee is West of Ali. Ali turns left. Milwaukee is BLANK Ali.,1dfa5edb-b651-5e4f-84d7-cbc32c618e98,West of,South of,West of,South of,South of,0,18222.19999998808,11257.30000001192,,target,geocentric_distant
A36A780ODXBDEH,retest,1,Milwaukee is BLANK Ali. Ali turns around. Milwaukee is North of Ali.,1c80ade4-3063-5830-8934-448a2e3ccdb3,North of,South of,North of,South of,South of,0,5550.800000011921,6102.800000011921,,context,geocentric_distant
A36A780ODXBDEH,retest,1,Milwaukee is South of Ali. Ali turns left. Milwaukee is BLANK Ali.,244dbf50-7c56-53b3-a5e2-96526647c538,South,East of,South,East of,South,1,7998.600000023842,14055.899999976158,,target,geocentric_distant
A36A780ODXBDEH,retest,1,The box is West of Ali. Ali turns around. The box is BLANK Ali.,424089ec-6146-5b3f-bd32-9565a5513fe0,West of,East of,West of,East of,East of,0,7527.699999988079,1735.300000011921,,target,geocentric_near
A36A780ODXBDEH,retest,1,Milwaukee is South of Ali. Ali turns around. Milwaukee is BLANK Ali.,0a0053eb-14a6-5355-ba4c-111aa119ddba,South of,North of,South of,North of,North of,0,5351.799999952316,1367.7999999523165,,target,geocentric_distant
A36A780ODXBDEH,retest,1,The painting is East of Ali. Ali turns right. The painting is BLANK Ali.,47856cd0-4034-58db-b6c8-09eef76a40e4,East of,South of,South of,East of,East of,1,7791.5,3424.599999964237,,target,geocentric_near
A36A780ODXBDEH,retest,1,The statue is BLANK Ali. Ali walks West. The statue is North of Ali.,c8c0fe33-a72d-5683-9846-b72cf18312aa,North of,East of,North of,East of,North of,1,8895.700000047684,18734.19999998808,,context,geocentric_near
A36A780ODXBDEH,retest,1,The painting is BLANK Ali. Ali turns around. The painting is North of Ali.,6f999144-fcd0-52e0-acea-ca152a4a32a9,North of,South of,South of,North of,South of,0,1871.5,14664.30000001192,,context,geocentric_near
A36A780ODXBDEH,retest,1,The painting is South of Ali. Ali turns left. The painting is BLANK Ali.,3d1c523b-903d-52c2-a5ef-c6868cafe157,South of,East of,East of,South of,East of,0,2904.699999988079,8102.600000023842,,target,geocentric_near
A36A780ODXBDEH,retest,1,The painting is BLANK Ali. Ali turns right. The painting is North of Ali.,27cfaf60-c6de-5209-b4bb-2abcd703a542,North of,East of,North of,East of,East of,0,5878.899999976158,32233.30000001192,,context,geocentric_near
A36A780ODXBDEH,retest,1,The box is East of Ali. Ali turns around. The box is BLANK Ali.,d85b86e6-538e-59bf-9eb9-7d30d754f01d,East of,West of,West of,East of,West of,0,8982.100000023842,495.7000000476837,,target,geocentric_near
A36A780ODXBDEH,retest,1,Milwaukee is North of Ali. Ali turns right. Milwaukee is BLANK Ali.,477d44eb-6672-5eae-bebc-bd944786e92c,North of,East of,North of,East of,East of,0,6681.399999976158,1437.899999976158,,target,geocentric_distant
A36A780ODXBDEH,retest,1,The painting is North of Ali. Ali turns right. The painting is BLANK Ali.,83aaa4c2-ac51-5fc1-bda3-12bea9d4ee43,North of,East of,North of,East of,East of,0,2368.399999976158,1503.0,,target,geocentric_near
A36A780ODXBDEH,retest,1,The painting is BLANK of Ali. Ali turns around. The painting is East of Ali.,617ce912-b692-5ce2-acf4-9eabd9adc7e8,East of,West of,East of,West of,West of,0,3064.0,776.3999999761581,,context,geocentric_near
A36A780ODXBDEH,retest,1,The statue is East of Ali. Ali walks South. The statue is BLANK of Ali.,4e2ccb54-af98-56e1-8eb8-74bc46abf088,East of,North of,East of,North of,East of,1,17528.100000023842,3295.699999988079,,target,geocentric_near
A36A780ODXBDEH,retest,1,The painting is BLANK Ali. Ali turns right. The painting is East of Ali.,bbe1c4e0-6ae6-53c2-8e3d-2d90016d6cde,East of,South of,East of,South of,South of,0,11903.700000047684,6527.0,,context,geocentric_near
A36A780ODXBDEH,retest,1,The box is BLANK Ali. Ali turns around. The box is East of Ali.,4ff80aaf-24a6-56a6-8436-4aafd349574d,East of,West of,East of,West of,West of,0,7168.899999976158,2918.600000023842,,context,geocentric_near
A36A780ODXBDEH,retest,1,Mark is facing BLANK. Mark turns 90 degrees to his right. Mark is facing North.,bfd08d04-41bc-5f32-a1fd-873972891edb,West,East,East,West,West,1,12239.600000023842,4639.599999964237,,context,geocentric_near
A36A780ODXBDEH,retest,1,The statue is West of Ali. Ali walks North. The statue is BLANK of Ali.,b9f30b99-3fb3-5807-a2ec-bbe349b45d3a,West of,South of,South of,West of,West of,1,5071.600000023842,2433.199999988079,,target,geocentric_near
A36A780ODXBDEH,retest,1,Milwaukee is BLANK Ali. Ali turns right. Milwaukee is South of Ali.,bf2af8a4-eb41-5828-869b-c6b1138f2890,South of,West of,South of,West of,West of,0,6014.699999988079,17454.5,,context,geocentric_distant
A36A780ODXBDEH,retest,1,The painting is West of Ali. Ali turns left. The painting is BLANK Ali.,f296bfa3-3f6c-55b1-b35b-190dfe359ebd,West of,South of,South of,West of,South of,0,4535.599999964237,2600.300000011921,,target,geocentric_near
A36A780ODXBDEH,retest,1,The statue is BLANK Ali. Ali walks North. The statue is West of Ali.,f5993fbe-e095-503a-8913-5bae1684dcbb,West of,South of,South of,West of,West of,1,4151.100000023842,759.8000000119209,,context,geocentric_near
A36A780ODXBDEH,retest,2,The painting is East of Ali. Ali turns around. The painting is BLANK Ali.,039eef21-48ea-5f03-97a8-50099c8411f3,East of,West of,West of,East of,West of,0,6952.299999952316,502.800000011921,,target,geocentric_near
A36A780ODXBDEH,retest,2,The painting is East of Ali. Ali turns around. The painting is BLANK Ali.,039eef21-48ea-5f03-97a8-50099c8411f3,East of,West of,,,West of,-1,,,"I chose this option because I am operating off of an assumption that the cardinal directions (north, east, south, west) are essentially ""tied"" to Ali. In other words, his left is always ""West"", his right is always ""east"", things in front of him are always ""north"" and things behind him are always ""south"". I know this isn't how cardinal directions work in reality, but the study seems to imply that with the choices provided in many of the sentences.",target,geocentric_near
A36A780ODXBDEH,retest,2,Milwaukee is BLANK Ali. Ali turns right. Milwaukee is North of Ali.,d1003ff7-62f8-5266-b577-0992f8f5f4a6,North of,East of,North of,East of,East of,0,8671.300000011921,4975.5,,context,geocentric_distant
A36A780ODXBDEH,retest,2,Milwaukee is BLANK Ali. Ali turns right. Milwaukee is North of Ali.,d1003ff7-62f8-5266-b577-0992f8f5f4a6,North of,East of,,,East of,-1,,,"As stated before, I'm assuming the cardinal directions are ""Tied"" to Ali. His left is always west, right is always east, etc. etc.",context,geocentric_distant
A36A780ODXBDEH,retest,2,The painting is North of Ali. Ali turns around. The painting is BLANK Ali.,64e3f33d-f1bb-5469-960d-6b974ada7e0a,North of,South of,North of,South of,South of,0,5863.399999976158,601.3999999761581,,target,geocentric_near
A36A780ODXBDEH,retest,2,The painting is North of Ali. Ali turns around. The painting is BLANK Ali.,64e3f33d-f1bb-5469-960d-6b974ada7e0a,North of,South of,,,South of,-1,,,"The cardinal directions are tied to Ali, for the purposes of this experiment. I have explained this in my previous answers.",target,geocentric_near
A36A780ODXBDEH,retest,2,The box is South of Ali. Ali turns around. The box is BLANK Ali.,87863690-da01-5035-a227-bad8f7e6a8a3,South of,North of,South of,North of,North of,0,1767.5,5311.799999952316,,target,geocentric_near
A36A780ODXBDEH,retest,2,The box is South of Ali. Ali turns around. The box is BLANK Ali.,87863690-da01-5035-a227-bad8f7e6a8a3,South of,North of,,,North of,-1,,,The cardinal directions follow Ali's orientation. Many of the scenarios in the study seemed to act on this.,target,geocentric_near
A36A780ODXBDEH,retest,2,The painting is BLANK Ali. Ali turns right. The painting is South of Ali.,9066630c-6525-5574-b5bc-3cbff1f62ccd,South of,West of,South of,West of,South of,1,5495.700000047684,5911.800000011921,,context,geocentric_near
A36A780ODXBDEH,retest,2,The painting is BLANK Ali. Ali turns right. The painting is South of Ali.,9066630c-6525-5574-b5bc-3cbff1f62ccd,South of,West of,,,South of,-1,,,"I'm changing my answer here to cover the two possibilities in this study. In this case, I answered South because cardinal directions are cardinal directions, and do not change simply when Ali turns around or changes his orientation.",context,geocentric_near
A36A780ODXBDEH,retest,2,Milwaukee is BLANK Ali. Ali turns around. Milwaukee is South of Ali.,6f6037ad-89d1-53c6-9b58-e857b51d6d83,South of,North of,North of,South of,South of,1,1738.899999976158,1446.5,,context,geocentric_distant
A36A780ODXBDEH,retest,2,Milwaukee is BLANK Ali. Ali turns around. Milwaukee is South of Ali.,6f6037ad-89d1-53c6-9b58-e857b51d6d83,South of,North of,,,South of,-1,,,"I'm changing my answer here to cover the two possibilities in this study. In this case, I answered South because cardinal directions are cardinal directions, and do not change simply when Ali turns around or changes his orientation.",context,geocentric_distant
A36A780ODXBDEH,retest,2,Ali is directly North of Milwaukee. Ali walks East. Ali is BLANK Milwaukee.,6de916f2-8e10-52d0-8e30-7ae3dcd5aa73,Northeast,Southwest,Southwest,Northeast,Northeast,1,1302.2999999523165,8807.0,,target,geocentric_distant
A36A780ODXBDEH,retest,2,Ali is directly North of Milwaukee. Ali walks East. Ali is BLANK Milwaukee.,6de916f2-8e10-52d0-8e30-7ae3dcd5aa73,Northeast,Southwest,,,Northeast,-1,,,"I answered Northeast because cardinal directions are cardinal directions, and do not change simply when Ali turns around or changes his orientation.",target,geocentric_distant
A36A780ODXBDEH,retest,2,Mark is facing South. Mark turns 90 degrees to his right. Mark is facing BLANK.,6cfeef00-729e-52ba-985d-1252fd2428ed,West,East,West,East,East,0,6402.0,4695.300000011921,,target,geocentric_near
A36A780ODXBDEH,retest,2,Mark is facing South. Mark turns 90 degrees to his right. Mark is facing BLANK.,6cfeef00-729e-52ba-985d-1252fd2428ed,West,East,,,East,-1,,,"I answered East because cardinal directions are cardinal directions, and do not change simply when Mark turns around or changes his orientation.",target,geocentric_near
A36A780ODXBDEH,retest,2,Milwaukee is BLANK Ali. Ali turns around. Milwaukee is East of Ali.,01d5a51d-7378-576b-aafc-5a45a1ffab63,East of,West of,East of,West of,East of,1,3165.899999976158,1263.2999999523165,,context,geocentric_distant
A36A780ODXBDEH,retest,2,Milwaukee is BLANK Ali. Ali turns around. Milwaukee is East of Ali.,01d5a51d-7378-576b-aafc-5a45a1ffab63,East of,West of,,,East of,-1,,,"I answered East because cardinal directions are cardinal directions, and do not change simply when Ali turns around or changes his orientation.",context,geocentric_distant
A36A780ODXBDEH,retest,2,The statue is BLANK Ali. Ali walks East. The statue is North of Ali.,d07fd4d0-1e85-5fc3-8eeb-e7144e7bb5b6,North of,West of,West of,North of,North of,1,5437.899999976158,1495.5999999642372,,context,geocentric_near
A36A780ODXBDEH,retest,2,The statue is BLANK Ali. Ali walks East. The statue is North of Ali.,d07fd4d0-1e85-5fc3-8eeb-e7144e7bb5b6,North of,West of,,,North of,-1,,,"No matter how far Ali walks east, if the statue started North of Ali, it will still be north of him.",context,geocentric_near
A36A780ODXBDEH,retest,2,Milwaukee is West of Ali. Ali turns around. Milwaukee is BLANK Ali.,e6dd6cf2-8418-56eb-be84-4808492be4b9,West of,East of,East of,West of,West of,1,11397.400000035765,1615.9000000357628,,target,geocentric_distant
A36A780ODXBDEH,retest,2,Milwaukee is West of Ali. Ali turns around. Milwaukee is BLANK Ali.,e6dd6cf2-8418-56eb-be84-4808492be4b9,West of,East of,,,West of,-1,,,"I answered west because cardinal directions are cardinal directions, and do not change simply when Ali turns around or changes his orientation.",target,geocentric_distant
A36A780ODXBDEH,retest,2,Milwaukee is East of Ali. Ali turns around. Milwaukee is BLANK Ali.,e71a3a3e-4266-5822-8098-4001479aa3d8,East of,West of,East of,West of,East of,1,2225.399999976158,2111.400000035763,,target,geocentric_distant
A36A780ODXBDEH,retest,2,Milwaukee is East of Ali. Ali turns around. Milwaukee is BLANK Ali.,e71a3a3e-4266-5822-8098-4001479aa3d8,East of,West of,,,East of,-1,,,"I answered east because cardinal directions are cardinal directions, and do not change simply when Ali turns around or changes his orientation.",target,geocentric_distant
A36A780ODXBDEH,retest,2,Milwaukee is West of Ali. Ali turns left. Milwaukee is BLANK Ali.,1dfa5edb-b651-5e4f-84d7-cbc32c618e98,West of,South of,West of,South of,West of,1,4763.300000011921,927.8000000119208,,target,geocentric_distant
A36A780ODXBDEH,retest,2,Milwaukee is West of Ali. Ali turns left. Milwaukee is BLANK Ali.,1dfa5edb-b651-5e4f-84d7-cbc32c618e98,West of,South of,,,West of,-1,,,"I answered west because cardinal directions are cardinal directions, and do not change simply when Ali turns around or changes his orientation.",target,geocentric_distant
A36A780ODXBDEH,retest,2,Milwaukee is BLANK Ali. Ali turns around. Milwaukee is North of Ali.,1c80ade4-3063-5830-8934-448a2e3ccdb3,North of,South of,North of,South of,North of,1,3505.699999988079,614.6999999880791,,context,geocentric_distant
A36A780ODXBDEH,retest,2,Milwaukee is BLANK Ali. Ali turns around. Milwaukee is North of Ali.,1c80ade4-3063-5830-8934-448a2e3ccdb3,North of,South of,,,North of,-1,,,"I answered north because cardinal directions are cardinal directions, and do not change simply when Ali turns around or changes his orientation.",context,geocentric_distant
A36A780ODXBDEH,retest,2,The box is West of Ali. Ali turns around. The box is BLANK Ali.,424089ec-6146-5b3f-bd32-9565a5513fe0,West of,East of,West of,East of,West of,1,2606.899999976158,1071.0999999642372,,target,geocentric_near
A36A780ODXBDEH,retest,2,The box is West of Ali. Ali turns around. The box is BLANK Ali.,424089ec-6146-5b3f-bd32-9565a5513fe0,West of,East of,,,West of,-1,,,"I answered west because cardinal directions are cardinal directions, and do not change simply when Ali turns around or changes his orientation.",target,geocentric_near
A36A780ODXBDEH,retest,2,Milwaukee is South of Ali. Ali turns around. Milwaukee is BLANK Ali.,0a0053eb-14a6-5355-ba4c-111aa119ddba,South of,North of,South of,North of,South of,1,2074.100000023842,910.7999999523164,,target,geocentric_distant
A36A780ODXBDEH,retest,2,Milwaukee is South of Ali. Ali turns around. Milwaukee is BLANK Ali.,0a0053eb-14a6-5355-ba4c-111aa119ddba,South of,North of,,,South of,-1,,,"I answered south because cardinal directions are cardinal directions, and do not change simply when Ali turns around or changes his orientation.",target,geocentric_distant
A36A780ODXBDEH,retest,2,The painting is BLANK Ali. Ali turns around. The painting is North of Ali.,6f999144-fcd0-52e0-acea-ca152a4a32a9,North of,South of,North of,South of,North of,1,5037.700000047684,815.3999999761581,,context,geocentric_near
A36A780ODXBDEH,retest,2,The painting is BLANK Ali. Ali turns around. The painting is North of Ali.,6f999144-fcd0-52e0-acea-ca152a4a32a9,North of,South of,,,North of,-1,,,"I answered north because cardinal directions are cardinal directions, and do not change simply when Ali turns around or changes his orientation.",context,geocentric_near
A36A780ODXBDEH,retest,2,The painting is South of Ali. Ali turns left. The painting is BLANK Ali.,3d1c523b-903d-52c2-a5ef-c6868cafe157,South of,East of,East of,South of,South of,1,2431.199999988079,1528.5,,target,geocentric_near
A36A780ODXBDEH,retest,2,The painting is South of Ali. Ali turns left. The painting is BLANK Ali.,3d1c523b-903d-52c2-a5ef-c6868cafe157,South of,East of,,,South of,-1,,,"I answered South because cardinal directions are cardinal directions, and do not change simply when Ali turns around or changes his orientation.",target,geocentric_near
A36A780ODXBDEH,retest,2,The painting is BLANK Ali. Ali turns right. The painting is North of Ali.,27cfaf60-c6de-5209-b4bb-2abcd703a542,North of,East of,North of,East of,North of,1,2149.400000035763,849.4000000357628,,context,geocentric_near
